sample_number,sample_name,project_name,project_link,date_sample_start,date_sample_finish,sample_matrix,technology,parent_sample_number,child_sample_number,zf_sample_number,cas_number,location_lat,location_lon,location_name,location_alt_desc,instrument_value,instrument_value_qualifier,instrument_value_unit,instrument_moles,instrument_moles_qualifier,instrument_moles_unit,environmental_value,environmental_value_qualifier,environmental_value_unit,environmental_moles,environmental_moles_qualifier,environmental_moles_unit
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,832-69-9,,,,,4.217394,J,pg/uL,21.91391,J,pmol/uL,0.8823,J,ng/g wristband,4.5845,J,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2381-21-7,,,,,0.521976,U,pg/uL,2.535312,U,pmol/uL,0.1092,U,ng/g wristband,0.5304,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-06-9,,,,,0.177816,U,pg/uL,0.948352,U,pmol/uL,0.0372,U,ng/g wristband,0.1984,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,59919-41-4,,,,,1.001888,U,pg/uL,5.259912,U,pmol/uL,0.2096,U,ng/g wristband,1.1004,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,24.353144,,pg/uL,155.779244,,pmol/uL,5.0948,,ng/g wristband,32.5898,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,7.721612,,pg/uL,49.38696,,pmol/uL,1.6154,,ng/g wristband,10.332,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.567864,U,pg/uL,2.965512,U,pmol/uL,0.1188,U,ng/g wristband,0.6204,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,30.21438,B,pg/uL,212.405036,B,pmol/uL,6.321,B,ng/g wristband,44.4362,B,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,15.435576,,pg/uL,80.25381,,pmol/uL,3.2292,,ng/g wristband,16.7895,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,0.263856,U,pg/uL,1.286298,U,pmol/uL,0.0552,U,ng/g wristband,0.2691,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,1.009536,U,pg/uL,4.164336,U,pmol/uL,0.2112,U,ng/g wristband,0.8712,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,0.60945,U,pg/uL,2.54535,U,pmol/uL,0.1275,U,ng/g wristband,0.5325,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,0.94644,U,pg/uL,3.6806,U,pmol/uL,0.198,U,ng/g wristband,0.77,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,0.45888,U,pg/uL,2.26572,U,pmol/uL,0.096,U,ng/g wristband,0.474,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,1.608948,U,pg/uL,8.234028,U,pmol/uL,0.3366,U,ng/g wristband,1.7226,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,0.65964,U,pg/uL,4.386606,U,pmol/uL,0.138,U,ng/g wristband,0.9177,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,1.82835,U,pg/uL,11.94522,U,pmol/uL,0.3825,U,ng/g wristband,2.499,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.252384,U,pg/uL,0.967472,U,pmol/uL,0.0528,U,ng/g wristband,0.2024,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,1.85464,U,pg/uL,10.478716,U,pmol/uL,0.388,U,ng/g wristband,2.1922,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,1.197868,U,pg/uL,5.390406,U,pmol/uL,0.2506,U,ng/g wristband,1.1277,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,1.37664,U,pg/uL,5.46354,U,pmol/uL,0.288,U,ng/g wristband,1.143,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,213-46-7,,,,,0.963648,U,pg/uL,3.510432,U,pmol/uL,0.2016,U,ng/g wristband,0.7344,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,238-84-6,,,,,1.667264,U,pg/uL,7.711096,U,pmol/uL,0.3488,U,ng/g wristband,1.6132,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,50-32-8,,,,,0.593676,U,pg/uL,2.32308,U,pmol/uL,0.1242,U,ng/g wristband,0.486,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-99-2,,,,,0.555436,U,pg/uL,2.221744,U,pmol/uL,0.1162,U,ng/g wristband,0.4648,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,243-17-4,,,,,2.386176,U,pg/uL,11.036064,U,pmol/uL,0.4992,U,ng/g wristband,2.3088,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,197-70-6,,,,,2.110848,U,pg/uL,6.992184,U,pmol/uL,0.4416,U,ng/g wristband,1.4628,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-12-9,,,,,0.169212,U,pg/uL,0.761454,U,pmol/uL,0.0354,U,ng/g wristband,0.1593,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-97-2,,,,,0.361368,U,pg/uL,1.393848,U,pmol/uL,0.0756,U,ng/g wristband,0.2916,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-24-2,,,,,0.249516,U,pg/uL,0.998064,U,pmol/uL,0.0522,U,ng/g wristband,0.2088,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-82-3,,,,,0.415382,U,pg/uL,1.623766,U,pmol/uL,0.0869,U,ng/g wristband,0.3397,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-08-9,,,,,0.65008,U,pg/uL,2.60032,U,pmol/uL,0.136,U,ng/g wristband,0.544,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,218-01-9,,,,,0.6214,U,pg/uL,2.60988,U,pmol/uL,0.13,U,ng/g wristband,0.546,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-07-1,,,,,0.459836,U,pg/uL,1.59174,U,pmol/uL,0.0962,U,ng/g wristband,0.333,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,27208-37-3,,,,,0.65964,U,pg/uL,2.96838,U,pmol/uL,0.138,U,ng/g wristband,0.621,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,5385-75-1,,,,,0.275328,U,pg/uL,0.91776,U,pmol/uL,0.0576,U,ng/g wristband,0.192,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-65-4,,,,,6.342104,U,pg/uL,20.96986,U,pmol/uL,1.3268,U,ng/g wristband,4.387,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,53-70-3,,,,,0.91776,U,pg/uL,3.21216,U,pmol/uL,0.192,U,ng/g wristband,0.672,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-64-0,,,,,0.55926,U,pg/uL,1.845558,U,pmol/uL,0.117,U,ng/g wristband,0.3861,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-55-9,,,,,2.116584,U,pg/uL,7.05528,U,pmol/uL,0.4428,U,ng/g wristband,1.476,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-30-0,,,,,0.443106,U,pg/uL,1.47702,U,pmol/uL,0.0927,U,ng/g wristband,0.309,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-51-8,,,,,1.912,U,pg/uL,6.3335,U,pmol/uL,0.4,U,ng/g wristband,1.325,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,132-65-0,,,,,1.5296,,pg/uL,8.2933,,pmol/uL,0.32,,ng/g wristband,1.735,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-44-0,,,,,15.779736,,pg/uL,78.055488,,pmol/uL,3.3012,,ng/g wristband,16.3296,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,86-73-7,,,,,62.179196,,pg/uL,374.182224,,pmol/uL,13.0082,,ng/g wristband,78.2808,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-39-5,,,,,0.41347,U,pg/uL,1.488492,U,pmol/uL,0.0865,U,ng/g wristband,0.3114,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-20-3,,,,,29.442888,B,pg/uL,229.902704,B,pmol/uL,6.1596,B,ng/g wristband,48.0968,B,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,111189-32-3,,,,,2.034368,U,pg/uL,6.738844,U,pmol/uL,0.4256,U,ng/g wristband,1.4098,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,196-42-9,,,,,3.028608,U,pg/uL,10.032264,U,pmol/uL,0.6336,U,ng/g wristband,2.0988,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-06-4,,,,,1.483712,U,pg/uL,4.914796,U,pmol/uL,0.3104,U,ng/g wristband,1.0282,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-09-9,,,,,2.569728,U,pg/uL,8.512224,U,pmol/uL,0.5376,U,ng/g wristband,1.7808,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-83-4 & 238-04-0,,,,,1.086016,U,pg/uL,3.597428,U,pmol/uL,0.2272,U,ng/g wristband,0.7526,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-18-1,,,,,2.263808,U,pg/uL,7.498864,U,pmol/uL,0.4736,U,ng/g wristband,1.5688,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,77392-71-3 & 198-55-0,,,,,0.989938,U,pg/uL,3.959752,U,pmol/uL,0.2071,U,ng/g wristband,0.8284,U,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,85-01-8,,,,,59.62572,,pg/uL,334.446084,,pmol/uL,12.474,,ng/g wristband,69.9678,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,129-00-0,,,,,7.192944,,pg/uL,35.517312,,pmol/uL,1.5048,,ng/g wristband,7.4304,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,483-65-8,,,,,14.638272,,pg/uL,62.507104,,pmol/uL,3.0624,,ng/g wristband,13.0768,,pmol/g wristband
M2310070,Mock Wristband 70,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-19 14:48:00,2023-05-26 14:48:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,217-59-4,,,,,0.481824,U,pg/uL,2.047752,U,pmol/uL,0.1008,U,ng/g wristband,0.4284,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,573-98-8,,,,,1.299204,U,pg/uL,8.517004,U,pmol/uL,0.2718,U,ng/g wristband,1.7818,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-58-4,,,,,10.849644,J,pg/uL,69.270804,J,pmol/uL,2.2698,J,ng/g wristband,14.4918,J,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-61-9,,,,,6.01324,J,pg/uL,38.55548,J,pmol/uL,1.258,J,ng/g wristband,8.066,J,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,575-43-9 & 575-41-7,,,,,44.03097,,pg/uL,281.88616,,pmol/uL,9.2115,,ng/g wristband,58.972,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,569-41-5,,,,,1.284864,U,pg/uL,8.351616,U,pmol/uL,0.2688,U,ng/g wristband,1.7472,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,90-12-0,,,,,41.666304,B,pg/uL,293.22432,B,pmol/uL,8.7168,B,ng/g wristband,61.344,B,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,832-69-9,,,,,30.68282,,pg/uL,159.801136,,pmol/uL,6.419,,ng/g wristband,33.4312,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2381-21-7,,,,,0.314524,U,pg/uL,1.527688,U,pmol/uL,0.0658,U,ng/g wristband,0.3196,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-06-9,,,,,0.481824,U,pg/uL,2.202624,U,pmol/uL,0.1008,U,ng/g wristband,0.4608,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,59919-41-4,,,,,1.323104,U,pg/uL,7.111684,U,pmol/uL,0.2768,U,ng/g wristband,1.4878,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,0.422552,U,pg/uL,2.783872,U,pmol/uL,0.0884,U,ng/g wristband,0.5824,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,17.335626,,pg/uL,110.993034,,pmol/uL,3.6267,,ng/g wristband,23.2203,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.490428,U,pg/uL,2.615616,U,pmol/uL,0.1026,U,ng/g wristband,0.5472,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,40.12571,B,pg/uL,282.209288,B,pmol/uL,8.3945,B,ng/g wristband,59.0396,B,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,61.802532,,pg/uL,321.600312,,pmol/uL,12.9294,,ng/g wristband,67.2804,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,2.424894,,pg/uL,11.743026,,pmol/uL,0.5073,,ng/g wristband,2.4567,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,2.83932,U,pg/uL,11.6154,U,pmol/uL,0.594,U,ng/g wristband,2.43,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,1.608948,U,pg/uL,6.814368,U,pmol/uL,0.3366,U,ng/g wristband,1.4256,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,0.739944,U,pg/uL,2.959776,U,pmol/uL,0.1548,U,ng/g wristband,0.6192,U,pmol/g wristband
