SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,environment_concentration,environment_concentration_qualifier,environment_concentration_unit,environment_concentration_molar,environment_concentration_molar_unit,parentSampleNumber,childSampleNumber,projectName,date_sample_start,projectLink
C02470,None,None,None,1520,NA,20268-51-3,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,721,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,203-18-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,205-99-2,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1175,1.11409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,206-44-0,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1854,1.85334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,207-08-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1182,0.174259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,207-18-1,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,208-96-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,949,1.65044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,2113-58-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,2498-66-0,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,260-94-6,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,965,0.439598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,3586-69-4,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,42397-64-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,42397-65-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,4265-25-2,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,479-79-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,483-65-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,486-25-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,771,0.0858365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,50-32-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1174,0.482491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,5410-97-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,5522-43-0,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,56-55-3,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1161,1.60066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,56-55-3,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1171,1.60066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,581-89-5,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,419,0.0758769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,602-60-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,602-87-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,607-57-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,611-32-5,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,741,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,613-12-7,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,404,1.79113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,63041-90-7,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,6639-36-7,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,75321-20-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,789-07-1,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,82-05-3,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,83-32-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,947,0.183189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,84030-79-5,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,84-65-1,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,746,0.0947658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,85-01-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2635,3.01322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,85-02-9,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,86-00-0,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,86-57-7,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,86-73-7,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1855,0.361916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,86-74-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1316,1326.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,90-12-0,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,91-20-3,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,91-22-5,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,91-57-6,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,409,0.260949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,92-83-1,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,3272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,92-93-3,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,95-15-8,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C02470,None,None,None,1520,NA,954-46-1,NA,SealCoat_CT-2 C,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,NULL,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,109041-38-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,109699-80-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1177,0.0338017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,120-12-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1031,0.695305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,120-72-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,129-00-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2739,0.281747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,132-64-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1619,0.153379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,132-65-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,1576-67-6,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,17024-19-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,515,0.00386815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,1705-85-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,17117-34-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,189-55-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,189-64-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,191-07-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,191-24-2,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,191-30-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1614,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,191-30-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,192-97-2,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,193-09-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,193-39-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,20268-51-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,721,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,203-18-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,205-99-2,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,206-44-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1854,0.258318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,207-08-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,207-18-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,208-96-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,2113-58-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,2498-66-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1163,2.38982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,260-94-6,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,965,0.078049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,3586-69-4,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,42397-64-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,42397-65-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,4265-25-2,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,479-79-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,483-65-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,486-25-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,771,4.51312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,50-32-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,5410-97-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,5522-43-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,56-55-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,56-55-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,581-89-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,419,0.0431631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,602-60-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,602-87-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,607-57-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,611-32-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,741,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,613-12-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,63041-90-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,6639-36-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,75321-20-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,789-07-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,82-05-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1166,0.157782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,83-32-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,84030-79-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,84-65-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,746,11.8129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,85-01-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2635,2.18928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,85-02-9,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,86-00-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,86-57-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,86-73-7,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1855,0.0580116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,86-74-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,1316,1.38455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,90-12-0,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
