"Chemical_ID","Model","BMD10","BMD50","Min_Dose","Max_Dose","AUC_Norm","cas_number","DTXSID","PREFERRED_NAME","INCHIKEY","SMILES","MOLECULAR_FORMULA","AVERAGE_MASS","PUBCHEM_DATA_SOURCES","chem_source","chemical_class","chemDescription","zf.cid","End Point Name","Description","endPointLink","DataQC_Flag"
3759,"quantal_linear","2675.116","17599.087","0.0","100.0","0.021181547619047617","27208-37-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3759","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
3759,"quantal_linear","163.132","1073.217","0.0","100.0","0.034173144257703084","27208-37-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3759","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
3759,"log_logistic","1880.328","1725569.068","0.0","100.0","0.03443253968253968","27208-37-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3759","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
3759,"logistic","533.65","853.591","0.0","100.0","0.01721626984126984","27208-37-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3759","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
3759,"logistic","234.478","344.144","0.0","100.0","0.004256944444444445","27208-37-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3759","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
3759,"logistic","327.784","611.657","0.0","100.0","0.02909166666666667","27208-37-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3759","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
3760,"logistic","133.504","353.852","0.0","100.0","0.18587222222222224","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Moderate"
3760,"logistic","205.201","303.222","0.0","100.0","0.006365625000000001","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
3760,"log_probit","3319.567","34003655568.717","0.0","100.0","0.03808226597090449","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
3760,"logistic","205.201","303.222","0.0","100.0","0.006365625000000001","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
3760,"logistic","1384.895","2371.258","0.0","100.0","0.011064911987522281","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
3760,"logistic","186689.807","332850.347","0.0","100.0","0.013230536987522284","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
3760,"log_probit","1980.705","10590754024.763","0.0","100.0","0.04001538547237077","2531-84-2",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3760","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
3756,"None","NULL","0","0","1","NULL","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Good"
3756,"None","NULL","0","0.026992672","1","NULL","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Good"
3761,"None","NULL","0","0.002647059","1","NULL","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Good"
3761,"None","NULL","0","0.009305789","1","NULL","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Good"
3761,"None","NULL","0","0","1","NULL","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Good"
3761,"None","NULL","0","0.002647059","1","NULL","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Good"
3761,"None","NULL","0","0.002647059","1","NULL","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Good"
3761,"None","NULL","0","0.00665873","1","NULL","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Good"
3762,"None","NULL","0","0","1","NULL","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Good"
3762,"None","NULL","0","0.007171429","1","NULL","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Good"
3762,"None","NULL","0","0.004416667","1","NULL","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Good"
3762,"logistic","66.508","0","0.093763889","3","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
3762,"logistic","75.156","0","0.068919841","3","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Poor"
3762,"logistic","87.267","0","0.04192605","3","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
3859,"quantal_linear","8.835","0","0.429050825","3","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
3859,"log_logistic","10.301","0","0.596036439","3","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
3859,"quantal_linear","8.086","0","0.458321917","3","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Poor"
3859,"quantal_linear","48.18","0","0.084899689","3","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
3859,"quantal_linear","22.704","0","0.189821845","3","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
3859,"quantal_linear","20.414","0","0.208660555","3","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Poor"
3756,"quantal_linear","56.884","0","0.158030556","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
3756,"quantal_linear","45.945","0","0.272302778","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
3756,"quantal_linear","153.477","0","0.081393582","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Poor"
3756,"quantal_linear","82.739","0","0.110833663","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Poor"
3756,"quantal_linear","153.477","0","0.081393582","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
3756,"quantal_linear","153.477","0","0.081393582","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Poor"
3756,"quantal_linear","125.579","0","0.107644444","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
3756,"quantal_linear","66.76","0","0.200547222","4","0","205-12-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3756","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
3761,"logistic","2.004","0","0.029376984","4","0","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
3761,"quantal_linear","4.571","0","0.03847619","4","0","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
3761,"logistic","2.004","0","0.029376984","4","0","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
3761,"logistic","2.004","0","0.029376984","4","0","192-51-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3761","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
3762,"logistic","215.779","0","0.016263889","4","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
3762,"logistic","101.775","0","0.003676471","4","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Poor"
3762,"quantal_linear","680.313","0","0.016776471","4","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
3762,"logistic","138.593","0","0.025763889","4","0","832-69-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3762","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
3859,"quantal_linear","24.017","0","0.172969694","4","0","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Poor"
3859,"quantal_linear","17.539","0","0.222579641","4","2","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
3859,"logistic","78.215","0","0.089317908","4","2","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
3859,"log_probit","27.392","0","0.303167033","4","2","2381-21-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3859","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
725,"",NA,NA,"0","100","0.045959821","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
725,"",NA,NA,"0","100","0.045959821","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
725,"quantal_linear","305.0815373","2007.07453","0","100","0.023821429","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
725,"",NA,NA,"0","100","0.044875206","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Poor"
725,"",NA,NA,"0","100","0","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
725,"quantal_linear","220.6024163","1451.30215","0","100","0.043609921","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
725,"quantal_linear","220.6024163","1451.30215","0","100","0.043609921","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
725,"",NA,NA,"0","100","0","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
725,"",NA,NA,"0","100","0.001175","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
725,"",NA,NA,"0","100","0.014316964","27905-45-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C331561","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
726,"",NA,NA,"0","100","0.057982679","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
726,"",NA,NA,"0","100","0.057982679","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
726,"",NA,NA,"0","100","0.061507679","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
726,"",NA,NA,"0","100","0.061507679","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
726,"logistic","195134.2596","342576.6689","0","100","0.027378022","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
726,"logistic","195134.2596","342576.6689","0","100","0.027378022","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
726,"logistic","129071.2883","261976.1042","0","100","0.06137125","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
726,"logistic","129071.2883","261976.1042","0","100","0.06137125","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
726,"",NA,NA,"0","100","0","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
726,"",NA,NA,"0","100","0","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
726,"",NA,NA,"0","100","0.047303736","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
726,"",NA,NA,"0","100","0.047303736","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
726,"",NA,NA,"0","100","0.047303736","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Poor"
726,"",NA,NA,"0","100","0.047303736","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Poor"
726,"",NA,NA,"0","100","0.023721868","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
726,"",NA,NA,"0","100","0.023721868","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
726,"",NA,NA,"0","100","0.000146429","678-39-7","DTXSID7029904","8:2 Fluorotelomer alcohol","JJUBFBTUBACDHW-UHFFFAOYSA-N","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","C10H5F17O","464.12200000000001","96",NA,"Unclassified",NA,"726","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
726,"",NA,NA,"0","100","0.000146429","678-39-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"EPA PFAS",NA,"C880284","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
